标题,作者,赞同,原文链接,正文相关度分,严格小学相关度分,正文抓取状态,本地Markdown
北京西城区集体户口（单位接收孩子户口），西城房子买不起，要是在其他区买了房，户口必须迁出吗？,在下的美式不加糖,2,https://www.zhihu.com/question/379332785/answer/1080013974,154,155,已抓取正文,output/zhihu_xicheng/markdown/241-北京西城区集体户口（单位接收孩子户口），西城房子买不起，要是在其他区买了房，户口必须迁出吗？-1080013974.md
西城区重点考北师大实验难吗？,替罪羊,1,https://www.zhihu.com/question/601429270/answer/3088007468,137,155,已抓取正文,output/zhihu_xicheng/markdown/154-西城区重点考北师大实验难吗？-3088007468.md
非京籍在北京上小学，大家说的四证到底是什么啊？,北京幼升小,0,https://www.zhihu.com/question/2019463615854420431/answer/2025974914755117687,144,153,已抓取正文,output/zhihu_xicheng/markdown/837-非京籍在北京上小学，大家说的四证到底是什么啊？-2025974914755117687.md
广外学区到底有多烂？,随缘吧,1,https://www.zhihu.com/question/474961023/answer/2184756317,124,153,已抓取正文,output/zhihu_xicheng/markdown/999-广外学区到底有多烂？-2184756317.md
同时拥有朝阳工作居住证、西城工作居住证，小学怎么选？,看山,1,https://www.zhihu.com/question/558207060/answer/2762549703,158,152,已抓取正文,output/zhihu_xicheng/markdown/683-同时拥有朝阳工作居住证、西城工作居住证，小学怎么选？-2762549703.md
新学区新政下，丰台北大地和西城广安门外，哪个是更好的选择。孩子明年上小学，进入倒逼状态，怕高位接盘。?,wpz7312,0,https://www.zhihu.com/question/486585233/answer/2123519420,135,152,已抓取正文,output/zhihu_xicheng/markdown/400-新学区新政下，丰台北大地和西城广安门外，哪个是更好的选择。孩子明年上小学，进入倒逼状态，怕高位接盘。-2123519420.md
想问下，目前朝阳望京的一个普通初中和西城的黄城根小学要选择那个更合适一些呢。?,mashimarobanker,0,https://www.zhihu.com/question/455593752/answer/1847204641,128,152,已抓取正文,output/zhihu_xicheng/markdown/397-想问下，目前朝阳望京的一个普通初中和西城的黄城根小学要选择那个更合适一些呢。-1847204641.md
到底该不该买西城学区房？,刚需客老A,0,https://www.zhihu.com/question/335238955/answer/1987646632293077743,128,152,已抓取正文,output/zhihu_xicheng/markdown/698-到底该不该买西城学区房？-1987646632293077743.md
西单小学和奋斗小学选哪个，光看小学的话奋斗好，但是西单有直升，怎么选？,七仔,0,https://www.zhihu.com/question/406753753/answer/3565784611,118,152,已抓取正文,output/zhihu_xicheng/markdown/795-西单小学和奋斗小学选哪个，光看小学的话奋斗好，但是西单有直升，怎么选？-3565784611.md
老公是北京西城集体户，现在工作单位给孩子落不了户，我们暂时也买不起西城的房子，请问，孩子户口怎么落？,专业人事档案服务,1,https://www.zhihu.com/question/533351057/answer/2499618529,147,151,已抓取正文,output/zhihu_xicheng/markdown/602-老公是北京西城集体户，现在工作单位给孩子落不了户，我们暂时也买不起西城的房子，请问，孩子户口怎么落？-2499618529.md
北京市工作居住证海淀区小升初问题？,北京工居相关,0,https://www.zhihu.com/question/660879020/answer/2012906642589655541,146,150,已抓取正文,output/zhihu_xicheng/markdown/1044-北京市工作居住证海淀区小升初问题？-2012906642589655541.md
北京的北师大附中是教育部直属还是归西城教委管辖呢？教师编制是哪里的？,老污龟,4,https://www.zhihu.com/question/505150961/answer/2266596413,137,150,已抓取正文,output/zhihu_xicheng/markdown/451-北京的北师大附中是教育部直属还是归西城教委管辖呢？教师编制是哪里的？-2266596413.md
西城区重点考北师大实验难吗？,过度焦虑的妈,0,https://www.zhihu.com/question/601429270/answer/3074510081,134,150,已抓取正文,output/zhihu_xicheng/markdown/161-西城区重点考北师大实验难吗？-3074510081.md
西城区重点考北师大实验难吗？,老帅聊高中数学,0,https://www.zhihu.com/question/601429270/answer/3099322359,134,150,已抓取正文,output/zhihu_xicheng/markdown/162-西城区重点考北师大实验难吗？-3099322359.md
北京小升初跨区转西城，那个学区性价比最高?,西城康sir,0,https://www.zhihu.com/question/10069992466/answer/1978236599868335735,132,150,已抓取正文,output/zhihu_xicheng/markdown/481-北京小升初跨区转西城，那个学区性价比最高-1978236599868335735.md
1K万，北京东城或者西城有高性价比的购房建议吗？,北京启雯科技,1,https://www.zhihu.com/question/462180592/answer/2913232756,148,149,已抓取正文,output/zhihu_xicheng/markdown/979-1K万，北京东城或者西城有高性价比的购房建议吗？-2913232756.md
孩子北京户口，不想去北京买学区房，在石读重点小学，还是转学去北京读普小？？,智力乐园,2,https://www.zhihu.com/question/1973615644575567914/answer/1973706479962977674,144,149,已抓取正文,output/zhihu_xicheng/markdown/786-孩子北京户口，不想去北京买学区房，在石读重点小学，还是转学去北京读普小？？-1973706479962977674.md
儿子在北京黄城根小学，明年小升初，有人说四中的初中好，有人说实验中学的初中好!求大家分享一下看法？,心远地自偏,0,https://www.zhihu.com/question/351883193/answer/2641384473,116,149,已抓取正文,output/zhihu_xicheng/markdown/526-儿子在北京黄城根小学，明年小升初，有人说四中的初中好，有人说实验中学的初中好!求大家分享一下看法？-2641384473.md
“大椿天”学区是西城垫底的学区吗？,taoX2,0,https://www.zhihu.com/question/44056216/answer/132811475,132,148,已抓取正文,output/zhihu_xicheng/markdown/460-“大椿天”学区是西城垫底的学区吗？-132811475.md
请问北京十四中的中考成绩怎么样？,锦锦锦锦锦砸,2,https://www.zhihu.com/question/502489903/answer/3029675475,127,148,已抓取正文,output/zhihu_xicheng/markdown/622-请问北京十四中的中考成绩怎么样？-3029675475.md
在北京十五中就读是一种什么样的体验？,咋肥四鸭,73,https://www.zhihu.com/question/34415751/answer/1449691969,144,147,已抓取正文,output/zhihu_xicheng/markdown/943-在北京十五中就读是一种什么样的体验？-1449691969.md
预算650万左右，西城学区陶白，广外，东城龙体，哪个最好？,西瓜姐教买房,1,https://www.zhihu.com/question/449963116/answer/1786407834,128,147,已抓取正文,output/zhihu_xicheng/markdown/545-预算650万左右，西城学区陶白，广外，东城龙体，哪个最好？-1786407834.md
如何看待三帆附小从7个班缩减至4个班，60%儿童或将调剂？,马丘比丘,1,https://www.zhihu.com/question/404065244/answer/1309561113,124,147,已抓取正文,output/zhihu_xicheng/markdown/875-如何看待三帆附小从7个班缩减至4个班，60%儿童或将调剂？-1309561113.md
单位西城集体户将注销，如何保留西城户口？,北京工作居住证Q,0,https://www.zhihu.com/question/639587828/answer/3364262446,147,146,已抓取正文,output/zhihu_xicheng/markdown/819-单位西城集体户将注销，如何保留西城户口？-3364262446.md
在北京第十三中初中部就读是什么样的体验？,Mr.Potato,8,https://www.zhihu.com/question/412331864/answer/1387571505,133,146,已抓取正文,output/zhihu_xicheng/markdown/994-在北京第十三中初中部就读是什么样的体验？-1387571505.md
海淀二流二类小学，西城最差学区，如何选择？,骑单车的金鱼,1,https://www.zhihu.com/question/445389155/answer/3018764118,133,146,已抓取正文,output/zhihu_xicheng/markdown/688-海淀二流二类小学，西城最差学区，如何选择？-3018764118.md
西城161及以下的高中为什么不行了？,淡定淡定,1,https://www.zhihu.com/question/2228462151/answer/35598890591,131,146,已抓取正文,output/zhihu_xicheng/markdown/689-西城161及以下的高中为什么不行了？-35598890591.md
我在海淀有一套住房租给同事，他按此住址办了工作居住证并让小孩入读小学。我的住房还有小学入学名额吗？,卯月夕颜,1,https://www.zhihu.com/question/327884141/answer/705833371,131,145,已抓取正文,output/zhihu_xicheng/markdown/891-我在海淀有一套住房租给同事，他按此住址办了工作居住证并让小孩入读小学。我的住房还有小学入学名额吗？-705833371.md
目前住朝阳，是陈经纶帝景学区，工作也在东边 。想换西城或东城学区房，不知道选哪个区？,白茶,0,https://www.zhihu.com/question/475300503/answer/2028497082,123,145,已抓取正文,output/zhihu_xicheng/markdown/772-目前住朝阳，是陈经纶帝景学区，工作也在东边-。想换西城或东城学区房，不知道选哪个区？-2028497082.md
在北京市第十五中学就读是怎样的一种体验？,林雨,4,https://www.zhihu.com/question/28153669/answer/1921590899189748950,142,144,已抓取正文,output/zhihu_xicheng/markdown/966-在北京市第十五中学就读是怎样的一种体验？-1921590899189748950.md
新北京人西城户口娃也是，可上北京小学广外校，现在娃她爷爷有指标可以上朝阳清华附广华学校想问一下哪个好？,975318642,2,https://www.zhihu.com/question/652451480/answer/3460590797,142,144,已抓取正文,output/zhihu_xicheng/markdown/225-新北京人西城户口娃也是，可上北京小学广外校，现在娃她爷爷有指标可以上朝阳清华附广华学校想问一下哪个好？-3460590797.md
在北京为什么非京籍幼升小那么难？,知识分享君,0,https://www.zhihu.com/question/30445372/answer/2092904241,141,144,已抓取正文,output/zhihu_xicheng/markdown/1045-在北京为什么非京籍幼升小那么难？-2092904241.md
25年上学西城德胜学区房还能买吗？,任昊天,1,https://www.zhihu.com/question/614690690/answer/3142599035,116,144,已抓取正文,output/zhihu_xicheng/markdown/503-25年上学西城德胜学区房还能买吗？-3142599035.md
北京市八一学校和北师大附中哪个更好？,开放学习,3,https://www.zhihu.com/question/643653363/answer/3454547503,136,143,已抓取正文,output/zhihu_xicheng/markdown/851-北京市八一学校和北师大附中哪个更好？-3454547503.md
谁能客观说说北京铁二中怎么样？,礼游,29,https://www.zhihu.com/question/391446440/answer/1778165994,127,143,已抓取正文,output/zhihu_xicheng/markdown/947-谁能客观说说北京铁二中怎么样？-1778165994.md
怎么才能上金融街附近最好的小学？,embed xue,1,https://www.zhihu.com/question/21760417/answer/93731757,120,143,已抓取正文,output/zhihu_xicheng/markdown/975-怎么才能上金融街附近最好的小学？-93731757.md
现在建议买老破小学区房吗？,黑中介,8,https://www.zhihu.com/question/1894356127661134597/answer/1894367143576978751,95,143,已抓取正文,output/zhihu_xicheng/markdown/1060-现在建议买老破小学区房吗？-1894367143576978751.md
非京籍西城幼升小一定有学上吗？,Bruce Property,0,https://www.zhihu.com/question/574603336/answer/2818428122,143,142,已抓取正文,output/zhihu_xicheng/markdown/486-非京籍西城幼升小一定有学上吗？-2818428122.md
在北京十四中就读是一种怎样的体验？,知乎用户8AxtVM,12,https://www.zhihu.com/question/277916539/answer/701737320,140,142,已抓取正文,output/zhihu_xicheng/markdown/613-在北京十四中就读是一种怎样的体验？-701737320.md
非京籍四证准备晚了，社保差几天，还能在北京上小学吗？,私立学校指南,0,https://www.zhihu.com/question/1986738583139284716/answer/1987511260779143629,214,141,已抓取正文,output/zhihu_xicheng/markdown/1050-非京籍四证准备晚了，社保差几天，还能在北京上小学吗？-1987511260779143629.md
三帆中学怎么样?,miao,10,https://www.zhihu.com/question/304331783/answer/1487797400,123,141,已抓取正文,output/zhihu_xicheng/markdown/957-三帆中学怎么样-1487797400.md
在北京十四中就读是一种怎样的体验？,誓与英语共存亡,1,https://www.zhihu.com/question/277916539/answer/2852982603,121,141,已抓取正文,output/zhihu_xicheng/markdown/627-在北京十四中就读是一种怎样的体验？-2852982603.md
