标题,作者,赞同,评论,创建时间,更新时间,原文链接,命中关键词,正文相关度分,本地Markdown
建议让全国各地所有中小学一律统一让女性剪齐耳短发 都要剪短发 一律实行一刀切 你们支持吗？,秋天的布拉格,29,9,2025-07-31 00:07:55 CST,2025-07-31 00:08:55 CST,https://www.zhihu.com/question/1926226575986259057/answer/1934042545723277904,东城 五中 | 东城 五中分校 | 东城区 五中 | 东城区 五中分校,16,output/zhihu_dongcheng/markdown/420-建议让全国各地所有中小学一律统一让女性剪齐耳短发-都要剪短发-一律实行一刀切-你们支持吗？-1934042545723277904.md
为什么海淀高考成绩比西城高这么多，大家还是推荐西城学区房呢？,老巢,26,2,2022-04-21 17:00:26 CST,2022-09-16 09:28:32 CST,https://www.zhihu.com/question/465845074/answer/2450637864,北京学区 东城 西城 海淀,16,output/zhihu_dongcheng/markdown/691-为什么海淀高考成绩比西城高这么多，大家还是推荐西城学区房呢？-2450637864.md
在北京汇文中学就读是一种怎样的感受？,SEL,12,7,2020-08-10 14:30:32 CST,2021-05-01 22:01:56 CST,https://www.zhihu.com/question/29202037/answer/1398114280,东城 文汇中学 | 东城区 汇文中学,16,output/zhihu_dongcheng/markdown/435-在北京汇文中学就读是一种怎样的感受？-1398114280.md
孩子要上小学，朝阳和东城怎么选？,牧野,12,22,2026-01-26 21:11:48 CST,2026-01-27 08:37:08 CST,https://www.zhihu.com/question/482255915/answer/1999228041545660067,东城 入学政策 | 东城 学区选择 | 东城 小学 | 东城 朝阳 学区 | 东城区 1911 | 东城区 入学政策,16,output/zhihu_dongcheng/markdown/062-孩子要上小学，朝阳和东城怎么选？-1999228041545660067.md
北京没有学区的老破小还能买吗?,云上观房,7,4,2022-08-12 18:33:55 CST,2022-08-16 15:54:04 CST,https://www.zhihu.com/question/471640553/answer/2623428442,东城 和平里一小 | 东城 龙体,16,output/zhihu_dongcheng/markdown/437-北京没有学区的老破小还能买吗-2623428442.md
10年后，北京还会有学区房的概念吗？,霜月乡,6,2,2026-01-06 10:35:44 CST,2026-01-06 10:35:44 CST,https://www.zhihu.com/question/4605623690/answer/1991820212824212354,东城 朝阳 学区 | 东城 西城 学区 | 北京东城 学区房 | 北京学区 东城 西城 海淀,16,output/zhihu_dongcheng/markdown/526-10年后，北京还会有学区房的概念吗？-1991820212824212354.md
在西安市五环中学就读是一种怎样的体验？,咿呀,6,10,2020-12-14 11:26:06 CST,2020-12-14 11:26:06 CST,https://www.zhihu.com/question/59217348/answer/1626139125,东城 中考,16,output/zhihu_dongcheng/markdown/616-在西安市五环中学就读是一种怎样的体验？-1626139125.md
为什么几百万买学区房，而不是留给孩子吃利息呢？,霜月乡,5,0,2026-04-13 18:03:37 CST,2026-04-13 18:04:04 CST,https://www.zhihu.com/question/1974445231194805535/answer/2027084545825022846,东城 买房 上学,16,output/zhihu_dongcheng/markdown/503-为什么几百万买学区房，而不是留给孩子吃利息呢？-2027084545825022846.md
北京东城、西城、海淀、去哪所小学比较好？,呼啦啦,4,0,2024-05-07 18:14:58 CST,2024-05-07 18:14:58 CST,https://www.zhihu.com/question/648926968/answer/3490565832,北京东城 小学,16,output/zhihu_dongcheng/markdown/413-北京东城、西城、海淀、去哪所小学比较好？-3490565832.md
如何选择学区房，有没有过来人给点什么建议？,三人行,2,0,2025-09-16 13:13:38 CST,2025-09-16 13:13:38 CST,https://www.zhihu.com/question/13362383139/answer/1951272505953216005,东城 九年一贯制 | 东城 学区选择 | 东城区 买房 上学,16,output/zhihu_dongcheng/markdown/391-如何选择学区房，有没有过来人给点什么建议？-1951272505953216005.md
崇文门学区房如何选择？,世间百态,2,1,2020-02-06 08:23:50 CST,2020-02-06 08:23:50 CST,https://www.zhihu.com/question/348473990/answer/1000778121,东城 东崇前 | 东城 多校划片 | 东城 广渠门中学 | 东城区 东崇前,16,output/zhihu_dongcheng/markdown/238-崇文门学区房如何选择？-1000778121.md
孩子在东城，上史家胡同好些还是史家实验好些呢？,宋老师讲青春叛逆,1,0,2025-05-17 08:35:00 CST,2025-05-17 08:35:00 CST,https://www.zhihu.com/question/1906948818613797476/answer/1906991067993215207,东城 九年一贯制 | 东城 史家 | 东城 学校排名 | 东城区 二中 | 东城区 史家 | 东城区 学校排名,16,output/zhihu_dongcheng/markdown/177-孩子在东城，上史家胡同好些还是史家实验好些呢？-1906991067993215207.md
北京东直门的史家实验小学，2025当年买房落户，幼升小能上吗，会被调剂到其他学校吗?,三人行,0,0,2025-05-01 12:43:27 CST,2025-05-01 12:43:27 CST,https://www.zhihu.com/question/1896218861654762978/answer/1901255386738177809,东城 买房 上学 | 东城 史家 | 东城 幼升小 | 东城区 史家 | 东城区 幼升小 | 北京东城 幼升小,16,output/zhihu_dongcheng/markdown/169-北京东直门的史家实验小学，2025当年买房落户，幼升小能上吗，会被调剂到其他学校吗-1901255386738177809.md
北京朝阳、东城小学选择 求推荐 有好的建议可付费咨询？,我叫小博,0,0,2026-01-28 10:10:50 CST,2026-01-28 10:10:50 CST,https://www.zhihu.com/question/1997995726584698438/answer/1999786479262654477,东城 一派 二派 三派 | 东城 东朝建 | 东城 朝阳 学区 | 东城区 东朝建 | 东城区 小升初 | 北京东城 小升初,16,output/zhihu_dongcheng/markdown/194-北京朝阳、东城小学选择-求推荐-有好的建议可付费咨询？-1999786479262654477.md
北京东城、西城、海淀、去哪所小学比较好？,wwrevivo,13,10,2024-04-15 08:11:55 CST,2024-04-15 08:11:55 CST,https://www.zhihu.com/question/648926968/answer/3466204439,北京东城 学校,15,output/zhihu_dongcheng/markdown/343-北京东城、西城、海淀、去哪所小学比较好？-3466204439.md
北京东城小升初派位公平吗？,清月初十,9,15,2020-07-15 18:24:15 CST,2020-07-15 18:24:15 CST,https://www.zhihu.com/question/404640838/answer/1340348247,东城 初中 | 东城 派位 | 东城区 中招 | 东城区 中考 | 东城区 初中 | 东城区 小升初,15,output/zhihu_dongcheng/markdown/099-北京东城小升初派位公平吗？-1340348247.md
北京孩子上户口，根据学区划分选在哪里比较好？,心远地自偏,6,0,2023-03-08 18:32:59 CST,2023-03-08 18:32:59 CST,https://www.zhihu.com/question/583670753/answer/2927264005,东城 171中学,15,output/zhihu_dongcheng/markdown/502-北京孩子上户口，根据学区划分选在哪里比较好？-2927264005.md
单位户口落在北京东城区，不买房的话有用吗？,文旅运营家,3,9,2020-09-25 11:20:04 CST,2020-09-25 11:20:04 CST,https://www.zhihu.com/question/422453584/answer/1492208300,东城区 1911,15,output/zhihu_dongcheng/markdown/228-单位户口落在北京东城区，不买房的话有用吗？-1492208300.md
北京东城区是什么样的地方?,小区污染源查询,2,0,2024-01-25 15:40:14 CST,2024-01-25 15:40:14 CST,https://www.zhihu.com/question/30288953/answer/3375680000,东城 北新桥 东直门,15,output/zhihu_dongcheng/markdown/264-北京东城区是什么样的地方-3375680000.md
在北京中考是一种什么样的体验？,一蓑烟雨,2,2,2025-07-14 10:03:39 CST,2025-07-14 10:03:39 CST,https://www.zhihu.com/question/353960713/answer/1928031872069406953,东城区 中考,15,output/zhihu_dongcheng/markdown/708-在北京中考是一种什么样的体验？-1928031872069406953.md
求问北京东城区府学小学和花市小学如何选择？,三人行,2,0,2023-12-07 17:38:14 CST,2023-12-07 17:38:14 CST,https://www.zhihu.com/question/403494821/answer/3317063031,东城 府学 | 东城区 府学,15,output/zhihu_dongcheng/markdown/205-求问北京东城区府学小学和花市小学如何选择？-3317063031.md
作为一个应届生，北京东城区166中学和丰台区12中学的老师职位，建议选哪个？,旁观者,1,0,2025-05-18 18:43:02 CST,2025-05-18 18:43:02 CST,https://www.zhihu.com/question/1903865767360964453/answer/1907506469982696096,东城 166中学 | 东城区 166中学,15,output/zhihu_dongcheng/markdown/207-作为一个应届生，北京东城区166中学和丰台区12中学的老师职位，建议选哪个？-1907506469982696096.md
北京总价600万以下学区房，买哪里比较好？,阿牛买房,1,0,2025-11-12 14:12:13 CST,2025-11-12 14:12:13 CST,https://www.zhihu.com/question/435992742/answer/1971943358982240142,东城 买房 上学 | 东城 和平里 | 东城 和平里一小 | 东城 学区选择 | 东城 西城 学区 | 东城区 买房 上学,15,output/zhihu_dongcheng/markdown/176-北京总价600万以下学区房，买哪里比较好？-1971943358982240142.md
孩子是北京东城集体户口，可以正常上学，还有必要买房吗？,木村拓哉,1,0,2023-01-27 08:27:10 CST,2023-01-27 08:27:10 CST,https://www.zhihu.com/question/577284254/answer/2861857481,东城 买房 上学,15,output/zhihu_dongcheng/markdown/349-孩子是北京东城集体户口，可以正常上学，还有必要买房吗？-2861857481.md
想买北京东城房子，请问东城小学初中高中有坑吗？,观澜,1,0,2021-05-25 18:02:45 CST,2021-05-25 18:03:38 CST,https://www.zhihu.com/question/459111142/answer/1905346286,东城 东朝建 | 东城 北东 | 东城 景东 | 东城区 东朝建,15,output/zhihu_dongcheng/markdown/171-想买北京东城房子，请问东城小学初中高中有坑吗？-1905346286.md
上班地点分别为安贞和天坛附近，东城学区房怎么样？,京选置家,0,0,2022-09-16 23:11:23 CST,2022-09-16 23:11:23 CST,https://www.zhihu.com/question/474569171/answer/2676835327,东城 景东,15,output/zhihu_dongcheng/markdown/469-上班地点分别为安贞和天坛附近，东城学区房怎么样？-2676835327.md
东城区9年一贯制学校，可以在小升初的时候放弃直升参加派位么？,浮蝶儿,0,0,2026-04-24 23:33:47 CST,2026-04-24 23:33:47 CST,https://www.zhihu.com/question/1984218108039280075/answer/2031153900900847772,东城 九年一贯制 | 东城 派位 | 东城区 派位 | 东城区 直升,15,output/zhihu_dongcheng/markdown/202-东城区9年一贯制学校，可以在小升初的时候放弃直升参加派位么？-2031153900900847772.md
东城区崇文小学直升广渠门中学，这条路怎么样？,呼噜呼噜,0,1,2021-11-01 09:35:14 CST,2021-11-01 09:35:14 CST,https://www.zhihu.com/question/355907866/answer/2199814586,东城 广渠门中学 | 东城区 广渠门中学,15,output/zhihu_dongcheng/markdown/244-东城区崇文小学直升广渠门中学，这条路怎么样？-2199814586.md
北京东城区集体户口小孩上学问题？,南城皮子,0,0,2021-05-02 11:53:42 CST,2021-05-02 11:53:42 CST,https://www.zhihu.com/question/456761400/answer/1865038257,东城区 义务教育 入学,15,output/zhihu_dongcheng/markdown/188-北京东城区集体户口小孩上学问题？-1865038257.md
北京东城和平里学区的集体户口，是否还有必要买丰台或朝阳的非学区房?,跋涉万水攀千山,0,0,2024-02-19 07:55:35 CST,2024-02-19 07:55:35 CST,https://www.zhihu.com/question/644642728/answer/3400672294,东城区 和平里,15,output/zhihu_dongcheng/markdown/351-北京东城和平里学区的集体户口，是否还有必要买丰台或朝阳的非学区房-3400672294.md
孩子在海淀还是东城上学好！东城是史家胡同小学；海淀是清华附小（由于是三代，初中要去清华附中上地分校）?,曾经沧海难为水,0,0,2023-09-07 21:15:30 CST,2023-09-07 21:15:30 CST,https://www.zhihu.com/question/457934304/answer/3201498100,东城 史家,15,output/zhihu_dongcheng/markdown/320-孩子在海淀还是东城上学好！东城是史家胡同小学；海淀是清华附小（由于是三代，初中要去清华附中上地分校）-3201498100.md
孩子要上小学，朝阳和东城怎么选？,中听看心情,0,2,2021-08-26 10:16:27 CST,2021-08-26 10:16:27 CST,https://www.zhihu.com/question/482255915/answer/2084512425,东城 小学,15,output/zhihu_dongcheng/markdown/587-孩子要上小学，朝阳和东城怎么选？-2084512425.md
在北京五十七中上学是种怎样的体验？,kkkkkka,30,16,2020-08-24 14:47:40 CST,2020-08-24 14:47:40 CST,https://www.zhihu.com/question/274297112/answer/1430316522,东城区 55中,14,output/zhihu_dongcheng/markdown/603-在北京五十七中上学是种怎样的体验？-1430316522.md
如何看待北京东城区小学生一周上了23个辅导班的事情？,白羊宝宝,21,4,2022-03-15 07:49:04 CST,2022-03-15 08:14:31 CST,https://www.zhihu.com/question/521893472/answer/2389582344,东城区 小学 | 北京东城 小学 | 北京东城区 小学,14,output/zhihu_dongcheng/markdown/221-如何看待北京东城区小学生一周上了23个辅导班的事情？-2389582344.md
选择从小在北京哪个区上学性价比最高？,知乎用户EogLZg,15,0,2025-01-21 20:34:29 CST,2025-01-21 20:34:29 CST,https://www.zhihu.com/question/452554411/answer/84230532688,东城 北东 | 东城 小学 | 北京东城 小学 | 北京东城区 小学,14,output/zhihu_dongcheng/markdown/358-选择从小在北京哪个区上学性价比最高？-84230532688.md
如何评价2023年北京中考？,京考学习圈,7,9,2023-09-03 13:18:46 CST,2023-09-03 13:18:46 CST,https://www.zhihu.com/question/534751265/answer/3195052118,东城 中招 | 东城区 中考,14,output/zhihu_dongcheng/markdown/535-如何评价2023年北京中考？-3195052118.md
北京的今年中考还那么内卷么？,三人行,6,1,2025-08-02 09:05:34 CST,2025-08-02 18:18:31 CST,https://www.zhihu.com/question/1909549520896909747/answer/1934902623003191160,东城 中考,14,output/zhihu_dongcheng/markdown/699-北京的今年中考还那么内卷么？-1934902623003191160.md
在北京东直门中学上学是一种什么样的体验？,博观勤思,6,7,2024-01-28 10:36:02 CST,2024-06-04 22:08:21 CST,https://www.zhihu.com/question/41932555/answer/3378695751,东城 东直门中学 | 东城区 东直门中学,14,output/zhihu_dongcheng/markdown/438-在北京东直门中学上学是一种什么样的体验？-3378695751.md
2024年还能入手北京老破小学区房吗？学区房还会大涨吗？,三人行,5,2,2024-01-10 12:35:01 CST,2024-01-10 12:35:01 CST,https://www.zhihu.com/question/638768973/answer/3356842859,东城 九年一贯制,14,output/zhihu_dongcheng/markdown/619-2024年还能入手北京老破小学区房吗？学区房还会大涨吗？-3356842859.md
北京为了孩子换房，西城就不考虑了，想请教是东城还是海淀，由于首付有限，买不了好的学区，帮小弟出谋划策?,轻松家长,5,3,2022-08-10 10:52:19 CST,2022-08-10 11:30:07 CST,https://www.zhihu.com/question/465223989/answer/2619065777,东城 1911 | 北京学区 东城 西城 海淀,14,output/zhihu_dongcheng/markdown/398-北京为了孩子换房，西城就不考虑了，想请教是东城还是海淀，由于首付有限，买不了好的学区，帮小弟出谋划策-2619065777.md
北京新学区可能会出现在什么位置？,劝你别买房,4,0,2025-11-18 15:02:45 CST,2025-11-18 15:02:45 CST,https://www.zhihu.com/question/40950073/answer/1974130400981971263,东城 安交,14,output/zhihu_dongcheng/markdown/628-北京新学区可能会出现在什么位置？-1974130400981971263.md
